PPID,Culture,Language,function_Dic_mean,pronoun_Dic_mean,ppron_Dic_mean,i_Dic_mean,we_Dic_mean,we.i_Dic_mean,you_Dic_mean,shehe_Dic_mean,they_Dic_mean,ipron_Dic_mean,article_Dic_mean,prep_Dic_mean,auxverb_Dic_mean,adverb_Dic_mean,conj_Dic_mean,negate_Dic_mean,verb_Dic_mean,adj_Dic_mean,compare_Dic_mean,interrog_Dic_mean,number_Dic_mean,quant_Dic_mean,affect_Dic_mean,posemo_Dic_mean,negemo_Dic_mean,anx_Dic_mean,anger_Dic_mean,sad_Dic_mean,social_Dic_mean,family_Dic_mean,friend_Dic_mean,female_Dic_mean,male_Dic_mean,cogproc_Dic_mean,insight_Dic_mean,cause_Dic_mean,discrep_Dic_mean,tentat_Dic_mean,certain_Dic_mean,differ_Dic_mean,percept_Dic_mean,see_Dic_mean,hear_Dic_mean,feel_Dic_mean,bio_Dic_mean,body_Dic_mean,health_Dic_mean,sexual_Dic_mean,ingest_Dic_mean,drives_Dic_mean,affiliation_Dic_mean,achieve_Dic_mean,power_Dic_mean,reward_Dic_mean,risk_Dic_mean,focuspast_Dic_mean,focuspresent_Dic_mean,focusfuture_Dic_mean,future.past_Dic_mean,relativ_Dic_mean,motion_Dic_mean,space_Dic_mean,time_Dic_mean,work_Dic_mean,leisure_Dic_mean,home_Dic_mean,money_Dic_mean,relig_Dic_mean,death_Dic_mean,informal_Dic_mean,swear_Dic_mean,netspeak_Dic_mean,assent_Dic_mean,nonflu_Dic_mean,filler_Dic_mean
101006,2,2,69.6378178601425,25.1362600159394,15.1676716325659,10.860381865406,.399660322445212,.0407890989166779,1.62885160041642,2.08371340875896,.192510548523207,9.97122551417524,4.95157273363352,11.7285087034368,10.5513043149148,11.7138865240226,10.8049291830129,3.50083605551594,22.8646972911305,3.51561131415545,5.23764140372759,2.13763519028972,.574085546251003,2.40769388385235,4.63094783138865,3.08695000771121,1.48070668443693,.0699538748608293,.551355164234009,.353381764382057,9.18933631625744,.776127124752856,.36685866022829,2.66574512029289,.153233220962305,18.5626776845109,5.25724459002125,2.57626766581971,1.80524397549476,3.98814207320841,1.51015363714504,5.20728582962259,2.53872393373281,.0316455696202532,.409034908726018,1.95686524831145,1.81400569852603,.169428204424917,1.01162947952213,0,.744082099144271,5.50539532343105,1.18954944744026,1.03236208368807,1.51126371179832,1.55342922415488,.575368975913614,6.53948922679493,13.6016915395529,1.00966767623857,.168157267706742,11.0226625149393,2.14635522856944,4.24447070998748,4.99823209849008,.352641278768026,.824783235584058,.251041834286943,.439990021383045,.0361831903235811,0,.91035100823597,.112799800804733,0,.482835947326949,.312130746509747,0
101018,2,2,68.0913485597675,24.7311724751885,15.7383314724094,10.4072816910599,1.3194461173436,.18633474904254,1.69891039385204,1.45273880161446,.859871304286432,8.99284100277914,3.81332515957608,13.8906149037729,12.1908229729859,8.17640062358934,10.0781997426056,3.21350884305295,23.0978865527856,3.23611799940785,3.44596208657072,1.86621161873073,.546725517438728,2.00086499185014,6.91352141594233,2.47444232080552,4.10270986893008,1.13558339116913,1.5307791288522,.707162834078858,10.9381897787446,.039628024939237,.502562985255013,1.20968691532047,.308490359302603,18.3196480908606,4.70427389681717,2.81394292050278,1.83872664705519,3.90661743309426,1.33757058578888,4.69729722638456,3.05516702889541,.460091791495142,.809232487689202,1.65264537907312,1.137577491833,.574392107292065,.396371741239597,.0258104480693785,.135780282095735,7.36020005849468,2.87239856520011,1.09445961233212,1.28463760995197,1.53041524683193,.671545540568938,7.91339179703265,12.7990040454229,.7210902034061,.0967719744488503,10.3067610168893,1.81314340967786,5.80206222029428,3.20403710925305,.471508314934034,.283616241745795,.134583158794794,.129106373221756,.0258104480693785,.0387436718669284,1.95739260656386,.307606006230294,.0338682784493539,1.1831834881289,.440794530786152,0
101023,2,2,70.8385114336712,26.1626158335098,14.9400237063439,6.75529007650033,1.95658185926509,.367642254964222,4.49840255438394,1.29006359651552,.43970427707139,11.212210775473,3.9626983502397,14.8310375752745,13.2307193982086,8.71041297686799,9.20184127385356,2.59535953613813,24.8390907896931,3.99213728740177,6.14283661281233,2.12889377959527,.909867795502146,2.28493844032697,4.33411926303771,3.36672968880854,.930775157338798,.27638784506019,.19024295818862,.219026472353847,14.0483924324629,.209936813503947,.499782798185634,1.25597078438175,.296185523998406,18.6664482502826,4.5991456147109,1.61959351631923,2.19656393884531,5.13221343091705,1.51974933756506,5.78003767596665,2.20750984063731,.564343063358477,.790661478474764,.818491348588516,1.18702553663844,.182966617278088,.763449634652743,.0366282641671515,.203925048363221,7.04162992888054,3.48000945592352,1.2111849658634,1.32356073689798,1.31406161935469,.162132999550444,4.97872325502541,17.5638223800024,1.34643572303719,.312089705017373,11.5932513920835,2.43192642971214,5.70550453759379,3.78055752093465,1.39240742496878,.670896913795594,.332906847489341,.265853320465812,.0835264021288593,.0392237478579118,1.34033513679775,.0938331242521463,.281954082918241,.470892550574994,.368191790295773,.0496384096253593
101029,2,2,68.2472309280251,26.3688125582121,16.2674240433818,8.93393437473524,.631268913835935,.0757233030068396,2.81155442590699,3.3252677311442,.567980442229102,10.1013746753537,4.81863519250182,11.9606498866274,12.0676438773414,8.17858467474101,10.2734625880655,2.26903069829523,24.0613482671257,4.13204990091952,2.46785253875537,1.52960000664747,1.32329056015987,2.19772464219372,5.17227703794021,3.2199613870689,1.7846016698744,.528434292325654,.618892519610644,.147084235914439,11.5329437340982,.268090580865005,.437843163641392,2.16408581683215,1.4601769846709,16.5315123092859,4.79811732834597,1.86223995397012,1.7016987778519,3.47462206744616,1.23868396954047,4.66063692508502,2.30665709497234,.415855318914283,.905191352487961,.93654587929406,1.19199797233397,.405191038740936,.748155109226927,0,.0877018131115887,6.8579613934357,1.4765080869911,1.26648589380042,1.78781708961096,2.41445192513176,.428045391162159,10.0975462297633,12.5126215582675,1.25541009657416,.12982503362709,12.9963328948967,2.22600730848159,5.90831074430356,5.11206124254707,1.58460782416924,.157271714349788,.610844240849737,.136716408606761,.0749283969555318,.0386439789399706,1.59827642088392,0,.0874665569047129,.652228356673634,.709228327270738,.139062996869575
101033,2,2,67.9076232549536,25.4664232941253,17.7043284767635,9.81393099245944,.830215553355168,.0850252365418634,2.63561037180506,2.9104490604224,1.508954005854,7.76209481736178,4.61262635604931,12.4868752924279,11.6394883736113,8.36016343318499,10.2061869579883,1.89452792618304,24.2370031446199,3.82646594779278,2.65849972253354,2.11283527197154,1.43330141562299,1.83023405111911,4.53347007170604,3.46503052131051,1.01111280371696,.388110290197273,.2251798091466,.198864019672916,11.9316300882452,.494509428419094,.282601220852421,2.40656779430486,1.051022273484,15.6604822475871,5.33072478591559,1.84327823901287,1.3537860570384,3.53619685973254,1.27839787602146,3.72006680957096,2.7613581711152,.224706484010315,.578151964571342,1.89590981796024,2.51616704568948,.47976127003471,1.52449756808809,.0310109572048791,.512476197730215,6.90774077015984,1.69144206391522,1.1673982350957,1.97404328476764,2.05689041707017,.298864019672916,10.0970055384481,11.6429518078844,1.0878828765111,.115076459659422,13.9899426569318,2.71639445937565,6.19524607466568,5.45806339292515,.876447994080715,.741877849471726,.62940165174151,.308917010326105,.104127177567653,.0947368421052632,.958481224769594,.0731162203627738,.104127177567653,.483415122466078,.198390694536631,.0310109572048791
101056,2,2,65.6834168742303,22.3339011240666,12.8547110869779,9.26706566223165,.6154645087518,.0674897048160908,.475671513547754,1.75692790566319,.739588504417078,9.47659074409632,5.17418689124769,14.5611102365714,10.3736152091746,7.7822755671664,10.0718053687322,2.11815916517708,20.5788593321373,4.64338449550784,5.91385193453007,1.21834035513074,.399991351489598,2.50110637687059,7.79483257884099,4.50985065013568,3.11357883060648,1.50426833735316,.684703380368359,.236146914064813,9.32358194438689,.454885194783961,.361031342954257,1.6870692918796,.524743808567551,18.4549694679578,5.60780688246467,1.89064887434145,1.66971562677679,4.56062963901381,1.25481123159637,4.76912287681504,3.61042783491491,.166095469066839,.592259828624939,2.59260634568772,.691253378395384,.194974548825995,.462509087258499,0,.0649685588421043,8.17094142324781,2.68571309760467,1.74256696721008,1.88789259138062,2.27282071764818,.488364690269938,6.9175880288515,11.1708178921055,1.06008215677364,.184484341865513,10.1773812750936,1.62648255509311,4.41803020090061,4.39783447962276,1.89502898209643,.25975899569936,.0884035361414457,.197250531913022,0,0,.698808154213546,.0701809107922645,0,.452004785738758,.142915740384949,0
101068,2,2,67.7377490048055,22.9686310275008,15.3267281500921,7.84730984736559,2.36493535762113,.31097620368788,1.79117208018977,2.69805438367003,.627903263413761,7.6392946353639,3.58516380645704,16.9137605671911,11.1831604558911,9.31992502884334,8.92975316788085,2.38972975023049,21.3707122793289,4.70285525884983,8.15254494645681,1.19756790214107,1.06477293416164,2.53000341806232,6.94773438848382,5.20124921432156,1.71022403229513,.509853139913651,.550276844710937,.19211281861995,12.7143966351793,.351517434095892,.694631739870248,2.57076336725277,.657791165457903,16.6509327515705,4.61534560028367,1.57074282306561,1.4879942380747,3.46951092686267,1.63685235470878,4.99264183784899,2.64238996290176,.75598150998414,.694540325646262,.978807172120123,1.03874571268518,.161307917907287,.323516622750507,.141064322153902,.121566077911555,8.54577038969561,4.07402517287648,1.32539652604321,1.82858383007334,1.54945106950972,.267192753958565,5.7504955681028,12.877758041365,1.08690871536754,.19668417759921,10.3440821243347,1.38616097363701,5.79938680723261,3.45579258086841,.392870355753195,1.30816689754076,.171008785476878,.0798937293898117,.128163834615996,.0625978090766823,2.52466036747876,.260364054935332,.113037812681103,1.45302979999984,.492958907957015,.010353038616834
101069,2,2,65.5018153903481,24.32707003055,15.4544330474215,10.5434357185998,1.04707498264839,.122331011506685,1.54212348546299,1.16764904151422,1.1490199656939,8.87263698312852,4.49049534116561,11.2913561626455,11.1361742836492,10.0591064781392,8.10675130780979,2.41982173097851,22.6982821970444,4.5865609565303,4.14090068073103,1.2167715149381,.484203469338221,2.32001222187223,7.63144730022275,3.92450853821194,3.58610726561746,1.24374576705993,1.02997666178503,.468463651108436,11.5691724442032,1.01330173168982,.300947382529829,2.09452138574436,.218274560438719,17.8732842099637,5.18455072562552,1.64025462595279,1.12490163127525,5.14557610757487,1.72531565926467,4.29915480161517,4.0260399074322,.667995803426486,1.52212886979717,1.55034949951065,1.08733562140893,.380896156278691,.363733172451252,0,.26272144902389,7.01541361606776,3.26665744529011,.618400895076384,1.5482098995901,1.6829941598107,.561232799721529,8.33754271981146,11.6350004208417,1.04467135769529,.128404746900048,8.7969105999366,1.29229265871833,4.18601048116713,3.46760849064398,1.00683312558166,.607146412847319,.181646904214218,.26190673102146,0,.0363447559709242,1.55615604249273,0,.066651504030225,1.03298058127232,.402343964827063,.0593438360077227
101070,2,2,66.7772105368458,21.9257996058332,12.0320986304159,7.45172760144893,.668224714427575,.0938785543400369,1.34601831142573,.321501581985596,2.24470429540677,9.88068692023768,6.52032558907477,13.7256591701432,11.3733009738845,7.64709532976742,9.26379982051473,2.57441083581257,20.4450442509652,5.4094233803019,4.22735599058844,1.59700021874923,.507202575461289,2.90007720309311,9.25113709901042,4.63633092705958,3.2407521491385,1.00217785866723,.987330340272566,.612181777048994,11.2647324534915,0,.308996795464407,.123975851660198,.23391204906955,19.2177781474886,3.34297921499366,2.98078320746753,2.52810999295979,5.0807576024416,1.33183741380475,5.84188067057336,3.34623327905336,.518005404747867,.773133136007704,1.97168309580522,.711463149252418,.216372577309924,.28220603452243,.0181931593720761,.16764400150538,6.71136330126964,2.28150992890017,1.26612359859374,1.62674905000692,1.53631325351032,.647001213514698,8.25601776789279,8.28089993600289,1.00048460984915,.124142457280325,9.49468333243355,1.25350015766705,5.51253277894393,3.04767995004009,.571433814068773,.4779092580372,0,.278951970462728,.034363922632102,.0161707632600259,.822860941702846,.0181931593720761,0,.439835507438584,.24637283566436,0
101077,2,2,67.471059381314,23.5453925756845,17.224615000054,10.6604537441753,1.7049786806327,.205367170080383,1.23821805374522,1.35267886522788,2.2682711440912,6.30260142274311,3.55270273855913,14.5952833122275,11.1536060213799,9.48342499993161,10.7425462114682,2.34998441343253,23.1986953619461,4.54189106311427,5.70300631467189,1.52862078812494,1.02979796957332,2.24462053627489,5.08025587776422,3.46544844422674,1.56323578061701,.504419789223238,.269171994333138,.546836461074635,12.9663545680912,.159679329553217,.561243058555557,1.4826614258005,.215394389929525,18.9845714015485,4.55230598438261,2.37255228583442,2.42775622109348,4.4592489075164,1.55892407252646,5.62590137012014,2.91362658212708,.614568847083668,1.05409009346581,.921645136871377,1.31006214209569,.275870502738368,.248176456587073,0,.698004725297488,6.51525494984422,3.12896553278355,1.07742296909612,.902023755069788,1.54210690095963,.18074574205354,6.43534819695911,14.4188441604979,1.63714689612911,.297757949810953,11.9170273279235,2.15912117748394,4.56403247790128,5.55407221633298,1.80739080327242,.921224532431542,.534355507107367,.315436978326153,.038406390823433,.0955908366541671,1.70055117822665,0,.0750523629415371,.754548684863073,.787874955274667,0
